fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
97_545_14,97,545,14,97.9,False,False,no_effect
128_36616_22,128,36616,22,97.9,False,False,no_effect
18_52044_2,18,52044,2,97.9,False,False,no_effect
111_4_29,111,4,29,97.9,False,False,no_effect
19_320_27,19,320,27,97.9,False,False,no_effect
146_106017_26,146,106017,26,97.9,False,False,no_effect
74_30192_25,74,30192,25,97.9,False,False,no_effect
5_83_10,5,83,10,97.9,False,False,no_effect
117_176_23,117,176,23,97.9,False,False,no_effect
22_111_6,22,111,6,97.9,False,False,no_effect
62_114209_25,62,114209,25,97.9,False,False,no_effect
134_20616_25,134,20616,25,97.9,False,False,no_effect
79_347_14,79,347,14,97.9,False,False,no_effect
85_172_4,85,172,4,97.9,False,False,no_effect
130_162_7,130,162,7,97.9,False,False,no_effect
135_130_12,135,130,12,97.9,False,False,no_effect
89_89_9,89,89,9,97.9,False,False,no_effect
60_26949_9,60,26949,9,97.9,False,False,no_effect
65_50_11,65,50,11,97.9,False,False,no_effect
39_167_4,39,167,4,97.9,False,False,no_effect
45_160_31,45,160,31,98.0,False,False,no_effect
118_144_28,118,144,28,97.9,False,False,no_effect
144_84727_20,144,84727,20,97.9,False,False,no_effect
38_115281_4,38,115281,4,97.9,False,False,no_effect
120_115922_19,120,115922,19,97.9,False,False,no_effect
70_151_3,70,151,3,97.9,False,False,no_effect
90_66497_4,90,66497,4,97.9,False,False,no_effect
79_472_28,79,472,28,97.9,False,False,no_effect
9_14_23,9,14,23,98.0,False,False,no_effect
73_78_5,73,78,5,97.9,False,False,no_effect
129_98_29,129,98,29,97.9,False,False,no_effect
148_141_2,148,141,2,97.9,False,False,no_effect
115_192_20,115,192,20,97.9,False,False,no_effect
121_513_9,121,513,9,97.9,False,False,no_effect
15_115_6,15,115,6,97.9,False,False,no_effect
87_182_5,87,182,5,97.9,False,False,no_effect
129_165_11,129,165,11,97.9,False,False,no_effect
10_63_28,10,63,28,97.8,False,False,sdc_minor
112_134_10,112,134,10,97.9,False,False,no_effect
93_95_18,93,95,18,97.9,False,False,no_effect
99_104_21,99,104,21,97.9,False,False,no_effect
13_646_21,13,646,21,97.9,False,False,no_effect
16_84_6,16,84,6,97.9,False,False,no_effect
142_173_24,142,173,24,97.9,False,False,no_effect
72_66059_9,72,66059,9,97.9,False,False,no_effect
85_83_9,85,83,9,97.9,False,False,no_effect
89_79_25,89,79,25,97.9,False,False,no_effect
33_152_5,33,152,5,97.9,False,False,no_effect
79_572_24,79,572,24,97.9,False,False,no_effect
84_33500_5,84,33500,5,97.9,False,False,no_effect
108_133297_23,108,133297,23,97.9,False,False,no_effect
4_92_19,4,92,19,97.9,False,False,no_effect
